"","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneName"
"650","ENSMZEG00005012887",585.285423227296,-0.417844433315056,0.116338730185953,-3.59161933989811,0.00032862962744214,0.006925968756919,"sel1l"
"653","ENSMZEG00005012926",14.3132403148699,-1.37220800057137,0.441845678010826,-3.10562730125368,0.00189875870258926,0.0242537118025222,"si:dkey-238d18.5"
"654","ENSMZEG00005012935",512.959753476597,-0.393575994367947,0.133834860693265,-2.9407584266851,0.003274097642143,0.0349433259233824,"AIG1"
"655","ENSMZEG00005012957",57.9034843871514,-1.13083211064235,0.325447772878891,-3.47469611065111,0.000511432374587445,0.00959180152572065,"rgs14a"
"656","ENSMZEG00005012970",5250.1855525798,-1.04113793375065,0.318861929973442,-3.26516851302181,0.0010939897135144,0.016532214277503,"chga"
"657","ENSMZEG00005012976",232.933032428474,-1.22239976255913,0.303568851878132,-4.02676280849087,5.65500264951937e-05,0.00189599926050609,"ccn2a"
"658","ENSMZEG00005012980",88.4210585126769,-0.775560156185689,0.22720007231,-3.41355593904692,0.000641209936310781,0.0112758991294184,"STX7"
"660","ENSMZEG00005013003",298.608157143196,-0.748172157801037,0.20800196135583,-3.5969476101292,0.000321973300467135,0.00683383029646237,"cenatac"
"661","ENSMZEG00005013006",381.393428294687,-0.365621970729398,0.126048086855856,-2.90065466164123,0.00372384020568502,0.0382070408006664,"rnaseh1"
"663","ENSMZEG00005013036",45.3228486686841,-1.01175592733052,0.246257843277049,-4.10852265197604,3.98198154036531e-05,0.00146799783519154,"poglut3"
"664","ENSMZEG00005013039",8585.21904551962,-0.917143731773924,0.160071802260458,-5.72957709491899,1.00681323691083e-08,2.10330743066502e-06,"rps7"
"666","ENSMZEG00005013049",5611.43391512494,-0.910373686947688,0.269028510875527,-3.38393014177183,0.000714561816174219,0.0121491663123758,"cd74a"
"667","ENSMZEG00005013050",13.3487378550161,-5.34904457642781,0.867629442979858,-6.16512569934996,7.04271722352577e-10,2.33673214701748e-07,"st14"
"669","ENSMZEG00005013081",753.655878372046,-1.52389917338557,0.492551725420976,-3.09388658030406,0.00197552993905357,0.0250122932014178,"cacng4b"
"670","ENSMZEG00005013090",847.005902121014,-0.946836115160082,0.287011201944636,-3.29895177869304,0.000970465804163269,0.0152226901544435,"SLC6A13"
"673","ENSMZEG00005013119",125.652173358057,-0.709380537715659,0.237796554621535,-2.98314052045318,0.00285306970689215,0.0320253526004481,"csf1ra"
"674","ENSMZEG00005013125",29.1927466597764,-2.38384932968903,0.593673478777848,-4.01542163311133,5.93396142810307e-05,0.00194887875473083,"ca6"
"675","ENSMZEG00005013135",454.621864670422,-1.07031185823038,0.340252291031513,-3.14564188527757,0.00165722788906392,0.0220592186625723,"lgals3bp.3"
"676","ENSMZEG00005013156",315.377318081269,-1.04431805627414,0.263095196596753,-3.96935432414893,7.2067650104957e-05,0.00224584298572934,"timp2b"
"677","ENSMZEG00005013177",57.2637897871358,-1.7181072216147,0.40742264268548,-4.21701457309783,2.47557982169992e-05,0.00101923415943784,"fxyd5"
"678","ENSMZEG00005013190",91.9008896735604,-1.13163608751941,0.284740426234087,-3.97427264714807,7.05946587703197e-05,0.00221523879162163,"VAV1"
"680","ENSMZEG00005013198",7.49626320866112,-1.89191711992187,0.582496578400921,-3.24794546453061,0.00116241547910444,0.0172542223944437,"si:dkeyp-110a12.4"
"681","ENSMZEG00005013204",2135.86608084832,-0.903988522382587,0.188902873429137,-4.78546729317859,1.7058996562781e-06,0.000129590936178271,"rpl22l1"
"682","ENSMZEG00005013210",67.655493366223,-0.628171287812624,0.216167271177716,-2.90595002837497,0.00366139917576248,0.0378070884226788,"rab27a"
"683","ENSMZEG00005013255",2013.21413063878,-0.5705829944399,0.137192275364175,-4.15900234124185,3.1964062366218e-05,0.00123067094728091,"prdx5"
"685","ENSMZEG00005013286",77.829247894696,-0.833796171084442,0.271675312990896,-3.06909067999264,0.00214711408472932,0.0265006498794655,"aldob"
"686","ENSMZEG00005013313",23.189658301823,-1.04983472906856,0.359584269137297,-2.91957913394625,0.00350504391677858,0.0367521164429636,"si:ch211-214j8.12"
"687","ENSMZEG00005013325",182.960252209485,-0.743006682182497,0.237322721328,-3.13078612121424,0.00174339078705793,0.0228008898874839,"her9"
"692","ENSMZEG00005013428",100.36193779103,-1.27873204913683,0.296691581996025,-4.30997078020892,1.63276118315582e-05,0.000742708826902451,"c4b"
"693","ENSMZEG00005013438",358.162976101223,-0.476381425344163,0.13604556361804,-3.50163145842554,0.000462418782541474,0.00890195611919857,"uqcc2"
"694","ENSMZEG00005013445",1198.63123109378,-0.407988996182438,0.139411332643305,-2.92651241794174,0.00342785820844872,0.0361398770556168,"zgc:112163"
"695","ENSMZEG00005013460",112.826250430043,-0.36500544581245,0.12600425319754,-2.89677083550682,0.00377025051250663,0.038490675141708,"zgc:101016"
"696","ENSMZEG00005013487",3.76628342443438,-2.67811148853172,0.788977321053777,-3.39440870740717,0.000687769664149642,0.0118273316787685,"rbp7a"
"697","ENSMZEG00005013519",2129.7554452797,-0.842850771052938,0.15508466195248,-5.43477840065962,5.48645735121925e-08,7.4123024406113e-06,"rpl29"
"699","ENSMZEG00005013540",14.4055820328198,-1.09880203779462,0.363415348645652,-3.02354328701183,0.00249833284574424,0.0294011778059906,"coq2"
"701","ENSMZEG00005013576",19.0024641830075,-1.4614575313963,0.327005878118743,-4.46920874879691,7.85094819400541e-06,0.000432031934519878,"bco2l"
"702","ENSMZEG00005013596",429.145321870893,-0.414245160111337,0.127394553641014,-3.25167087816518,0.00114728788094007,0.0170971658981307,"pgd"
"703","ENSMZEG00005013621",755.011600278166,-0.266121327707734,0.0714689123080882,-3.72359560420534,0.000196405437170341,0.00474443198440816,"chmp6a"
"704","ENSMZEG00005013638",41.5521627560313,-1.16600848999628,0.358827597290373,-3.24949501878117,0.0011561010295501,0.0171717915923037,"tex9"
"705","ENSMZEG00005013643",198.68360141263,-0.511433815503833,0.165211139849948,-3.0956375942224,0.00196390231285135,0.0249070061734414,"zgc:85789"
"708","ENSMZEG00005013695",3344.08168896562,-0.844523720574738,0.14557139553318,-5.80144002522974,6.57478133029244e-09,1.53548416749949e-06,"rps17"
"709","ENSMZEG00005013700",4.90454933395687,-2.86455134441987,0.733811867032518,-3.90365906182999,9.47492297788941e-05,0.00278533114620116,"cdk15"
"710","ENSMZEG00005013716",706.935353075741,-0.516674839591753,0.146045274512725,-3.53777170343664,0.00040351878602695,0.00804273176515708,"srm"
"711","ENSMZEG00005013717",381.080148988183,-0.573097952163915,0.187508639995058,-3.05638157355852,0.00224025958717109,0.0273067189658315,"npm1a"
"712","ENSMZEG00005013724",152.137355652736,-0.917844184059815,0.284540800709298,-3.22570324456749,0.00125663577343959,0.0181800128428725,"zgc:101663"
"713","ENSMZEG00005013742",238.660451229156,-0.463352552526572,0.137861645243112,-3.36099682917227,0.000776617171028784,0.0129313923341339,"ccnq"
"714","ENSMZEG00005013765",47.8320122282298,-1.93417365622361,0.433709479272058,-4.45960659995245,8.21102267479788e-06,0.000447984618948516,"rab27b"
"715","ENSMZEG00005013766",3.35407666962953,-2.34793162571477,0.676837789240694,-3.4689724229919,0.000522453078966691,0.00971773426432178,"tnfsf14"
"716","ENSMZEG00005013770",13.396395380507,-1.31317646405672,0.433343273781252,-3.03033771032892,0.00244280428975979,0.0290257107449164,"macc1"
"717","ENSMZEG00005013791",713.872634632839,-0.419510992580212,0.148987193586884,-2.81575202861693,0.00486632112292459,0.0461319063762289,"ppap2d"
"719","ENSMZEG00005013881",103.639609135085,-0.976444328007667,0.277008798805761,-3.52495780717909,0.000423550247470064,0.00833142169435012,"PPARG"
"722","ENSMZEG00005013903",61.6458105312169,-1.18124315347023,0.236242893760192,-5.00012142024175,5.72942217643917e-07,5.19145474477191e-05,"hey2"
"723","ENSMZEG00005013948",83.4335892459586,-1.03043091584242,0.294936363796106,-3.4937398107843,0.000476304983596828,0.00907634547289835,"gmip"
"725","ENSMZEG00005013965",152.207473221691,-0.630998269943497,0.196087694329207,-3.21793915779402,0.00129115202944988,0.0185547592920052,"maip1"
"727","ENSMZEG00005014055",129.499030981124,-0.731682863310206,0.248572693189044,-2.94353677358176,0.00324485271148865,0.0346639994680904,"glis2a"
"728","ENSMZEG00005014083",75.0719478162667,-1.34903269678003,0.334493936109775,-4.03305576319119,5.50562083538516e-05,0.00187075026036084,"cldn11a"
"729","ENSMZEG00005014128",337.535625105975,-0.356821663399299,0.113481019310925,-3.14432903022884,0.00166468152525254,0.0221323185461095,"abhd4"
"732","ENSMZEG00005014198",192.462325811569,-0.452783046391328,0.149997146838005,-3.01861105985121,0.00253936307782276,0.0296701759512362,"osgepl1"
"734","ENSMZEG00005014259",107.391649065135,-1.26787569697431,0.307435488025111,-4.12403820105098,3.72287108439947e-05,0.00139759429960434,"mfng"
"735","ENSMZEG00005014276",760.274021737074,-0.322366559229149,0.100813285879644,-3.19765947926752,0.0013854777782421,0.0195594737354292,"si:dkey-33c12.4"
"737","ENSMZEG00005014312",115.018006558766,-0.935875420672983,0.212496934669271,-4.40418315741624,1.06183205589517e-05,0.000547544810323527,"hscb"
"738","ENSMZEG00005014338",61.7286392216267,-1.01852512966506,0.308191313037846,-3.30484697840909,0.00095028267783615,0.0149911819121271,"tnfrsf1b"
"739","ENSMZEG00005014343",6066.03020389309,-0.69017203401114,0.131061318419446,-5.26602389121655,1.39410149559198e-07,1.61301117659211e-05,"rpl13"
"740","ENSMZEG00005014366",66.3781765139605,-1.35325228674374,0.372261963827124,-3.63521503199338,0.000277748865252344,0.00614561877503593,"gcshb"
"741","ENSMZEG00005014381",146.396048911393,-1.47242616363622,0.331328360841167,-4.44400883733003,8.82979751688417e-06,0.000473984570482853,"cybb"
"742","ENSMZEG00005014385",59.9268320517419,-1.07910916254577,0.33521112530443,-3.21919256577701,0.0012855212512098,0.0185091494956544,"lyn"
"743","ENSMZEG00005014409",303.061962628595,-0.430233830182947,0.121597660177833,-3.53817523753122,0.000402902570461145,0.00804273176515708,"wdr83os"
"744","ENSMZEG00005014410",35.5574197547454,-0.584994687858585,0.203146808748042,-2.87966466942702,0.00398098342912843,0.0400528637041869,"zgc:114130"
"745","ENSMZEG00005014416",354.014390333153,-27.1571472778372,2.85573220591686,-9.50969675012581,1.91219143527716e-21,5.39285789534041e-18,"zgc:113142"
"746","ENSMZEG00005014418",20.7190537557737,-2.50991770522565,0.570135075760686,-4.40232115499448,1.07098865170077e-05,0.000549173771810745,"c7b"
"747","ENSMZEG00005014464",203.705297829012,-0.847328794386706,0.202883789039239,-4.17642433828377,2.96127178318329e-05,0.00116804569881436,"htatip2"
